county_fips,county_name,total_pop,median_income,poverty_rate,unemployment_rate,pct_nh_white,pct_nh_black,pct_hispanic
22045,"Iberia Parish, Louisiana",71887,46861,22.122294540371882,9.309940817736654,58.75888547303407,31.545341995075606,4.210775244480922
22061,"Lincoln Parish, Louisiana",47246,35467,30.3457368217671,4.609880280721068,53.297633662108964,40.5896795495915,3.062693138043432
22091,"St. Helena Parish, Louisiana",10297,43886,18.380246913580248,16.967980832062732,44.148781198407306,52.5298630669127,1.7869282315237447
22119,"Webster Parish, Louisiana",39242,28951,29.834052005749378,5.187451184587347,61.9540288466439,33.97125528770195,1.9392487640793028
22031,"De Soto Parish, Louisiana",27289,46006,21.954553851838167,10.645507893214315,58.77459782329876,35.33658250577156,2.8766169518853753
22047,"Iberville Parish, Louisiana",32822,50161,18.242533138963285,7.976121979286536,47.675339711169336,48.09578940954238,2.604960087746024
22063,"Livingston Parish, Louisiana",138928,63389,12.421453322388254,4.25615111592372,87.68858689393068,5.894420131291028,3.7393469998848325
22067,"Morehouse Parish, Louisiana",25610,32929,28.28506896829878,5.795175797219951,49.32838734869192,49.08238969152675,0.5700898086684889
22071,"Orleans Parish, Louisiana",390845,41604,23.654006539668252,7.910731003770148,30.668423543860097,58.863743939413325,5.478642428584221
22109,"Terrebonne Parish, Louisiana",112054,48747,20.60285102832892,6.309363641840197,66.66696414228853,18.93908294215289,5.151980295214807
22019,"Calcasieu Parish, Louisiana",201619,51148,17.29607212628157,5.600268628212258,67.42271313715473,24.805201890694825,3.610274825289283
22027,"Claiborne Parish, Louisiana",15985,26776,33.5826314260819,6.161908203830864,45.16108852048796,51.948701908038785,1.5139192993431343
22009,"Avoyelles Parish, Louisiana",40669,38565,24.36498685244924,6.3505981085989855,65.03725196095306,26.78206988123632,1.9326759940003442
22049,"Jackson Parish, Louisiana",15879,39139,22.833458929917107,4.664723032069971,67.2964292461742,29.718496126960137,1.6562755841047925
22077,"Pointe Coupee Parish, Louisiana",22016,41480,20.926908000922296,7.654219104600784,60.32430959302326,35.760356104651166,2.60265261627907
22089,"St. Charles Parish, Louisiana",52773,69019,11.24882304336965,5.545900436411386,65.12042142762398,26.325962139730542,6.126238796354197
22057,"Lafourche Parish, Louisiana",98108,55506,15.5777213178173,6.214652538516544,76.83165491091451,13.559546622089941,4.362539242467485
